TampaElectric,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
TampaElectric,2017-09-15 14:02,0,0,@TampaElectric I see a big movement on Facebook calling for CEO Gordon Gillette to step down or be fired. Let's hope it happens.,,@TampaElectric,,9.08752840054776E+017,https://twitter.com/ScottGrovesCO/status/908752840054775808
TampaElectric,2017-09-15 13:47,0,0,@TampaElectric can I get $117 back for the money we spent on groceries? Thanks for getting it back on only to not notify us of any shutdown!,,@TampaElectric,,9.08749157145498E+017,https://twitter.com/DouglasTheU/status/908749157145497600
TampaElectric,2017-09-15 13:46,0,1,I guess I finally made it to the top 10% in something.... ...just not what i had in mind though. Thanks @TampaElectric,,@TampaElectric,,9.08748756350374E+017,https://twitter.com/lunasnest/status/908748756350373890
TampaElectric,2017-09-15 13:45,0,0,@TampaElectric why did you turn the power back off in Winter Haven? Great customer service! Thanks for the heads up!,,@TampaElectric,,9.08748505526755E+017,https://twitter.com/DouglasTheU/status/908748505526755328
TampaElectric,2017-09-15 13:41,0,0,"Fantastic, why did you turn back off the power in Winter Haven? Glad we just stocked back up on groceries for you tool bags to shut it down!",,,,9.08747715097633E+017,https://twitter.com/DouglasTheU/status/908747715097632768
TampaElectric,2017-09-15 13:41,1,1,My entire block in South Tampa is still out. My neighbor is 92 and has been stuck in the heat for a week now... I've lost clients as well...,,,,9.08747555353322E+017,https://twitter.com/aedeeley/status/908747555353321473
TampaElectric,2017-09-15 13:27,0,0,My girlscouts doing Coastal clean up near Courtney Campbell Causewy Sat am-Where can we find some crews to drop off some goodies near there?,,,,9.08744159078617E+017,https://twitter.com/LynetteMmills06/status/908744159078617091
TampaElectric,2017-09-15 13:26,0,0,@TampaElectric thank you to all workers restoring FL electricity. Their job is so hot & dangerous! #FloridaStrong,,@TampaElectric,#FloridaStrong,9.08743962168525E+017,https://twitter.com/susan_skroberts/status/908743962168524800
TampaElectric,2017-09-15 13:20,0,1,"Lucky enough to have a #generator ? When using it, avoid connecting it to your home's #circuits . http://www. tampaelectric.com/residential/st ormsandsafety/stormsafety/ … via @TampaElectric pic.twitter.com/1JgglTgSEC",,@TampaElectric,#generator #circuits,9.08742293175357E+017,https://twitter.com/EnActNow/status/908742293175357440
TampaElectric,2017-09-15 13:08,0,0,Lol,,,,9.08739186886369E+017,https://twitter.com/SmileyT1608/status/908739186886369285
TampaElectric,2017-09-15 13:05,0,0,Our little pocket of Temple Terrace is still without power while everyone else close to us has had it since Monday. Unacceptable.,,,,9.08738551306756E+017,https://twitter.com/ScottGrovesCO/status/908738551306756106
TampaElectric,2017-09-15 13:03,0,0,"How is that even acceptable to you? TECO said they were ready, they were not. Quit cheerleading them and quit giving them fed funds.",,,,9.0873799658906E+017,https://twitter.com/ScottGrovesCO/status/908737996589060096
TampaElectric,2017-09-15 12:56,0,1,We finally got power at 430 am! #Slow Pokes,,,#Slow,9.08736352656781E+017,https://twitter.com/mcconnpat/status/908736352656781313
TampaElectric,2017-09-15 12:44,0,0,@TampaElectric any update on 24th St NW in winter haven -still no power and the area disappeared on the outage map as of last night?,,@TampaElectric,,9.08733309500449E+017,https://twitter.com/Sw1tchy24/status/908733309500448768
TampaElectric,2017-09-15 12:41,0,2,No trucks in wahneta fl all week...uour 90% means nothing to my family,,,,9.08732494249431E+017,https://twitter.com/gigicdh/status/908732494249431041
TampaElectric,2017-09-15 12:37,0,0,@TampaElectric is doing nothing my household...out since last sunday,,@TampaElectric,,9.08731611407159E+017,https://twitter.com/gigicdh/status/908731611407159303
TampaElectric,2017-09-15 12:23,0,2,"On the sixth day @TampaElectric said ""let there be light..."" #irmasucks #hurricaneirma",,@TampaElectric,#irmasucks #hurricaneirma,9.08728008197984E+017,https://twitter.com/LamboLaw/status/908728008197984257
TampaElectric,2017-09-15 12:21,0,3,". @TampaElectric has restored 90% of power after #HurricaneIrma , expects to have power restored to essentially ALL customers by Sunday night. https:// twitter.com/TampaElectric/ status/908707477574885377 …",,@TampaElectric,#HurricaneIrma,9.08727380788773E+017,https://twitter.com/RepCharlieCrist/status/908727380788772864
TampaElectric,2017-09-15 12:13,0,0,"Please help us in Dover, north of 1-4, off Gallagher! Still no power",,,,9.08725438142468E+017,https://twitter.com/baking4fun/status/908725438142468097
TampaElectric,2017-09-15 12:12,0,1,Thanks @TampaElectric . It was good to sleep in my own place last night. #Power https:// twitter.com/tampaelectric/ status/908719971521327104 …,,@TampaElectric,#Power,9.08725299952702E+017,https://twitter.com/TADawkins/status/908725299952701441
TampaElectric,2017-09-15 12:05,0,2,Outage map shows 8 people still out in 4 Lakes Golf Club. Are you kidding me. Underground lines and we've been out for a week?,,,,9.08723333566423E+017,https://twitter.com/InigoMo54893227/status/908723333566423041
TampaElectric,2017-09-15 12:03,1,5,Chairman Julie Brown @TampaElectric mobile command center with dedicated employees working 16-hour days to restore power. pic.twitter.com/CiWBc3q4Kk,,@TampaElectric,,9.08722856506352E+017,https://twitter.com/floridapsc/status/908722856506351617
TampaElectric,2017-09-15 12:01,0,0,"please spare some people to restore power to 14200 Bruce B Downs Blvd, Tampa, FL 33613 @TECOEnergy @TampaElectric",,@TECOEnergy @TampaElectric,,9.08722502070866E+017,https://twitter.com/JorgeLu01133010/status/908722502070865920
TampaElectric,2017-09-15 11:44,2,6,2 @TampaElectric customers asked to say a #prayer with/for our crews this AM. Keeping them and the people of #Florida in our thoughts pic.twitter.com/Ydjd2gZ4gh,,@TampaElectric,#prayer #Florida,9.08718226321887E+017,https://twitter.com/PSEGLI/status/908718226321887232
TampaElectric,2017-09-15 11:39,0,0,@TampaElectric @BobBuckhorn neighbors now cannot get in their homes Cuz garage doors don't work & now pets are stuck inside. #badform,,@TampaElectric @BobBuckhorn,#badform,9.08716985852334E+017,https://twitter.com/Gcortho/status/908716985852334080
TampaElectric,2017-09-15 11:38,0,0,@TampaElectric You just shut our power off on W El Prado. We never lost power & U should of informed people U were shutting us down.,,@TampaElectric,,9.08716637410427E+017,https://twitter.com/Gcortho/status/908716637410426880
TampaElectric,2017-09-15 11:24,0,0,Keep up the good work! We appreciate the hardworking men and women that are restoring power to Florida. God bless.,,,,9.08713021631017E+017,https://twitter.com/jamietrieves/status/908713021631016961
TampaElectric,2017-09-15 11:20,0,0,Truck here now - Dm'd yesterday and a 4 am today,,,,9.08712070727787E+017,https://twitter.com/shipwreckchick/status/908712070727786497
TampaElectric,2017-09-15 11:16,0,0,Truck here now - thanks - have DMed Address @4am today pic.twitter.com/3UPqJ6v3ug,,@4am,,9.08711191375118E+017,https://twitter.com/shipwreckchick/status/908711191375118336
TampaElectric,2017-09-15 11:16,0,0,@TampaElectric THANK YOU to all the crews in and out of state that have been working so diligently to restore power to everyone!,,@TampaElectric,,9.08711059116175E+017,https://twitter.com/Irish_Hippie_/status/908711059116175361
TampaElectric,2017-09-15 11:07,0,1,I think @GeoOnAir is still part of the 6% pic.twitter.com/54VDbM6NCo,,@GeoOnAir,,9.08708933807874E+017,https://twitter.com/ncbjd/status/908708933807874049
TampaElectric,2017-09-15 11:04,1,4,Speaking with @TampaElectric linesmen/supervisors and contractors about importance of working safely as we reconnect our customers #Irma pic.twitter.com/i4pWIEE0Bw,,@TampaElectric,#Irma,9.08708118678393E+017,https://twitter.com/jrgallant2016/status/908708118678392832
TampaElectric,2017-09-15 10:38,11,10,UPDATE: @TampaElectric restored power to 94.4% of impacted customers. Booyah! http:// ppdnews.us/tkguIU4 #IrmaRecovery #IrmaCleanUp #Irma,,@TampaElectric,#IrmaRecovery #IrmaCleanUp #Irma,9.08701475932602E+017,https://twitter.com/Peoples_Pundit/status/908701475932602368
TampaElectric,2017-09-15 10:33,0,0,No power in Forest Hills at North Blvd and Newport Ave. :(,,,,9.08700204144124E+017,https://twitter.com/K_BeautifulMess/status/908700204144123905
TampaElectric,2017-09-15 10:25,0,1,It's little things that can make you happy. Like pulling into your driveway and seeing your porch light is on. Happened to me last night.,,,,9.08698329302885E+017,https://twitter.com/BWells34668/status/908698329302884353
TampaElectric,2017-09-15 10:24,0,1,Thank you! We are very appreciative! #IrmaRecovery,,,#IrmaRecovery,9.08698087270609E+017,https://twitter.com/Risforrunning/status/908698087270608896
TampaElectric,2017-09-15 09:49,1,0,RT @GulfPower : Gulf Power lineworkers replace a broken pole #IrmaRecovery @TampaElectric / wooden poles? seriously!,,@GulfPower @TampaElectric,#IrmaRecovery,9.08689113783644E+017,https://twitter.com/lbfjrmd/status/908689113783644160
TampaElectric,2017-09-15 09:44,5,5,"Gulf Power lineworkers replace a broken pole during restoration in Dade City where 8,500 are without power. #IrmaRecovery @TampaElectric pic.twitter.com/WojIj3xnUt",,@TampaElectric,#IrmaRecovery,9.08688003635094E+017,https://twitter.com/GulfPower/status/908688003635093504
TampaElectric,2017-09-15 09:12,0,1,That's incredible. We appreciate it!,,,,9.08679917675704E+017,https://twitter.com/RumboMarketing/status/908679917675704321
TampaElectric,2017-09-15 09:07,0,0,Big thank you to the electric contractors and employees that are out there making it happen!!,,,,9.08678661443867E+017,https://twitter.com/lauralesw/status/908678661443866624
TampaElectric,2017-09-15 08:54,0,1,Many thanks for all the hard work from your crews!,,,,9.08675265504703E+017,https://twitter.com/idriveatoaster/status/908675265504702464
TampaElectric,2017-09-15 08:50,1,4,Thank you so much. Our power just came on I would gladly have it turned off so others more needy would have it. #IrmaRecovery,,,#IrmaRecovery,9.08674291876626E+017,https://twitter.com/iamatwin/status/908674291876626438
TampaElectric,2017-09-15 07:54,0,0,@TampaElectric so.. 4050 rocky circle.. Residences still only have partial power... I've done my time in the desert...Really would love a/c.,,@TampaElectric,,9.0866034355515E+017,https://twitter.com/Kent_Sand/status/908660343555149825
TampaElectric,2017-09-15 07:52,0,0,You are doing a great job!,,,,9.08659741626429E+017,https://twitter.com/linda_lisle/status/908659741626429440
TampaElectric,2017-09-15 07:20,0,0,"After a natural disaster, a portable #generator is not compatible with home #circuits . Plug things in directly to it. (via @TampaElectric ) pic.twitter.com/UhoD78pPbY",,@TampaElectric,#generator #circuits,9.08651676797739E+017,https://twitter.com/EnActNow/status/908651676797739008
TampaElectric,2017-09-15 07:18,0,1,"My block is still waiting. In the middle of Tampa, 50 yards from working wires on Himes, w/ no visible damage. No TECO trucks in sight",,,,9.08651277294408E+017,https://twitter.com/stamargo42/status/908651277294407681
TampaElectric,2017-09-15 07:07,0,1,I think that money was wasted.,,,,9.08648470835352E+017,https://twitter.com/Castgurl/status/908648470835351552
TampaElectric,2017-09-15 06:56,0,0,Why does the electricity keep flickering on and off?,,,,9.08645676040454E+017,https://twitter.com/DeborahZeman2/status/908645676040454144
TampaElectric,2017-09-15 06:27,0,0,But if the power not on by today I'm going to fix it myself. After watch a few YouTube videos about power lines,,,,9.08638434947994E+017,https://twitter.com/MPRMerch/status/908638434947993601
TampaElectric,2017-09-15 06:26,0,0,@TampaElectric power still out in my neighborhood is Seffner. And idk much about power lines,,@TampaElectric,,9.08638153803731E+017,https://twitter.com/MPRMerch/status/908638153803730944
TampaElectric,2017-09-15 06:23,4,17,"POWER OUTAGE UPDATE 36,306 @TampaElectric customers remain without power, down from 95,000 yesterday. The rest to be restored by Sun @BN9",,@TampaElectric @BN9,,9.08637435889947E+017,https://twitter.com/Jason_Lanning/status/908637435889946624
TampaElectric,2017-09-15 03:39,0,0,"There's no need to be a jerk. Taking pleasure in others' misery is unseemly. Take a good look at your values, man. Don't be that guy.",,,,9.08596234268676E+017,https://twitter.com/itsstephwoods/status/908596234268676097
TampaElectric,2017-09-15 02:37,0,0,@TampaElectric service is at 93%. There is no reason why there shouldn't be a service truck in sight until the problem is solved E Lambright,,@TampaElectric,,9.08580404378178E+017,https://twitter.com/runemight/status/908580404378177536
TampaElectric,2017-09-15 01:09,0,0,I so agree. Thank you are 2 small words to say at midnight when TECO turns your power back on. Just be patient and they will get to you.,,,,9.0855836744192E+017,https://twitter.com/twtywill01/status/908558367441920000
TampaElectric,2017-09-15 00:10,0,0,"Think an apartment complex 2 building has power rests are without, yes it is exists it is Jefferson Westshore Tampa, please do something",,,,9.08543445261627E+017,https://twitter.com/aliug/status/908543445261627393
TampaElectric,2017-09-14 23:52,1,1,I think I know a 11 yr old who could figure this out for you guys. Get it together.. It's embarrassing.,,,,9.08539034716184E+017,https://twitter.com/travelinm/status/908539034716184576
TampaElectric,2017-09-14 23:51,0,2,Yet your text update service is useless,,,,9.08538727323988E+017,https://twitter.com/travelinm/status/908538727323987968
TampaElectric,2017-09-14 23:25,0,1,Nothing quite like finding out @TampaElectric restored power to the streets on either side of your home and left you in the dark #notsalty,,@TampaElectric,#notsalty,9.08532143860589E+017,https://twitter.com/radicallypoetic/status/908532143860588545
TampaElectric,2017-09-14 23:19,0,0,Please get North 13th Street everyone has power except for our street!!:(,,,,9.08530657781002E+017,https://twitter.com/me_sad_no_power/status/908530657781002240
TampaElectric,2017-09-14 22:37,2,2,"Thank you @NIPSCO and @TampaElectric for getting the power up at our house in Seffner, FL today #HurricaneIrma",,@NIPSCO @TampaElectric,#HurricaneIrma,9.08520050566496E+017,https://twitter.com/TripleJ1969/status/908520050566496258
TampaElectric,2017-09-14 22:19,0,0,@TampaElectric updates on power restoration? Westshore... Hurricane Jose is approximately 4 days away! Everyone 100% @StadiumToyota,,@TampaElectric @StadiumToyota,,9.08515491421069E+017,https://twitter.com/miami_lo/status/908515491421069313
TampaElectric,2017-09-14 22:00,0,0,My dad got power last night then lost it again today,,,,9.08510699483206E+017,https://twitter.com/sgm2262/status/908510699483205632
TampaElectric,2017-09-14 21:49,0,0,,,,,9.08507979393233E+017,https://twitter.com/SmileyT1608/status/908507979393232897
TampaElectric,2017-09-14 21:47,0,1,As a former NWI resident now living in FL I really appreciate this!,,,,9.08507612421001E+017,https://twitter.com/donnutellah/status/908507612421001216
